0,1,2,3,4,5,6,7,8,9,10,11,12,13
,Kamrup,0,0,0,0,0,0,0,0,"0 (Kamalpur | 0), (North Ghy | 0),
(Chamaria | 0), (Nagarbera | 0),
(Palashbari | 0), (Rangia | 0), (Goroimari
| 0), (Hajo | 0)",,,
,Nalbari,0,0,0,0,0,0,0,0,0 (Barkhetri | 0),,,
,Dibrugarh,1,1,0,1,0,0,0,0,"1 (Moran | 0), (Naharkatia | 1),
(Dibrugarh West | 0), (Dibrugarh East |
0), (Tengakhat | 0), (Tingkhong | 0),
(Chabua | 0)",,,
,Goalpara,0,0,0,0,0,0,0,0,"0 (Lakhipur | 0), (Matia | 0), (Rongjuli |
0), (Balijana | 0)",,,
,Dhubri,1,0,1,1,0,0,0,0,"1 (Dhubri | 0), (Gauripur | 0), (Athani |
0), (South Salmara Part | 0), (Bilasipara |
0), (Agamoni | 1)",,,
,Hailakandi,0,0,0,0,0,0,0,0,"0 (Hailakandi | 0), (Algapur | 0),
(Katlicherra | 0), (Lala | 0)",,,
,Morigaon,0,0,0,0,0,0,0,0,"0 (Mayong | 0), (Morigaon | 0),
(Laharighat | 0), (Bhuragaon | 0)",,,
,"South
Salmara",1,1,0,0,0,0,1,0,"1 (Mankachar | 0), (South Salmara | 1)",,,
,Sivasagar,0,0,0,0,0,0,0,0,"0 (Demow | 0), (Sonari RC part | 0),
(Nazira | 0), (Sivsagar | 0)",,,
,Golaghat,0,0,0,0,0,0,0,0,"0 (Bokakhat | 0), (Khumtai | 0),
(Dergaon | 0)",,,
,Nagaon,0,0,0,0,0,0,0,0,"0 (Kaliabor | 0), (Dhing | 0), (Samaguri |
0), (Nagaon | 0), (Kampur | 0), (Raha |
0)",,,
,Dhemaji,1,1,0,1,0,0,0,0,"1 (Jonai | 0), (Sissiborgaon | 0),
(Dhemaji | 1)",,,
,Lakhimpur,0,0,0,0,0,0,0,0,"0 (Subansiri | 0), (Bihpuria | 0),
(Dhakuakhana | 0), (Kadam | 0), (North
Lakhimpur | 0), (Narayanpur | 0)",,,
,Bongaigaon,0,0,0,0,0,0,0,0,"0 (Manikpur | 0), (Srijangram | 0)",,,
,Tinsukia,0,0,0,0,0,0,0,0,"0 (Margherita | 0), (Doomdooma | 0),
(Tinsukia | 0), (Sadiya | 0)",,,
,Jorhat,0,0,0,0,0,0,0,0,"0 (Jorhat East | 0), (Jorhat West | 0),
(Teok | 0)",,,
,Barpeta,0,0,0,0,0,0,0,0,"0 (Chenga | 0), (Baghbar | 0), (Kalgachia
| 0), (Barpeta | 0)",,,
,Hojai,0,0,0,0,0,0,0,0,0 (Doboka | 0),,,
,Sonitpur,0,0,0,0,0,0,0,0,"0 (Thelamara | 0), (Dhekiajuli | 0)",,,
,Karimganj,0,0,0,0,0,0,0,0,"0 (Karimganj | 0), (Nilambazar | 0),
(Badarpur | 0)",,,
,Darrang,0,0,0,0,0,0,0,0,"0 (Pub-Mangaldai | 0), (Mangaldoi | 0),
(Sipajhar | 0), (Dalgaon | 0)",,,
,Udalguri,0,0,0,0,0,0,0,0,0 (Khairabari | 0),,,
,Kokrajhar,0,0,0,0,0,0,0,0,"0 (Gossaigaon | 0), (Bagribari | 0),
(Dotma | 0)",,,
,Kamrup (M),0,0,0,0,0,0,0,0,"0 (Sonapur | 0), (Azara | 0), (Chandrapur
| 0)",,,
,Charaideo,0,0,0,0,0,0,0,0,"0 (Sonari | 0), (Sapekhati | 0),
(Mahmora | 0)",,,
,Majuli,0,0,0,0,0,0,0,0,"0 (Majuli | 0), (Ujani Majuli | 0)",,,
,Cachar,1,1,0,1,0,0,0,0,"1 (Silchar | 1), (Katigorah | 0), (Sonai |
0), (Udharbond | 0)",,,
,Chirang,0,0,0,0,0,0,0,0,0 (Bijni | 0),,,
,Biswanath,0,0,0,0,0,0,0,0,0 (Halem | 0),,,
,Total,5,4,1,4,0,0,1,0,,,,
"Human
Lives Lost -
Missing",District,Total,Male,Female,Children,,Others,Revenue Circlewise,,,,,
,,,,,Male,Female,,,,,,,
,Kamrup,0,0,0,0,0,0,"0 (Kamalpur | 0), (North Ghy | 0), (Chamaria | 0), (Nagarbera
| 0), (Palashbari | 0), (Rangia | 0), (Goroimari | 0), (Hajo | 0)",,,,,
,Nalbari,0,0,0,0,0,0,0 (Barkhetri | 0),,,,,
,Dibrugarh,0,0,0,0,0,0,"0 (Moran | 0), (Naharkatia | 0), (Dibrugarh West | 0),
(Dibrugarh East | 0), (Tengakhat | 0), (Tingkhong | 0),
(Chabua | 0)",,,,,
,Goalpara,0,0,0,0,0,0,"0 (Lakhipur | 0), (Matia | 0), (Rongjuli | 0), (Balijana | 0)",,,,,
,Dhubri,0,0,0,0,0,0,"0 (Dhubri | 0), (Gauripur | 0), (Athani | 0), (South Salmara
Part | 0), (Bilasipara | 0), (Agamoni | 0)",,,,,
,Hailakandi,0,0,0,0,0,0,"0 (Hailakandi | 0), (Algapur | 0), (Katlicherra | 0), (Lala | 0)",,,,,
,Morigaon,0,0,0,0,0,0,"0 (Mayong | 0), (Morigaon | 0), (Laharighat | 0), (Bhuragaon
| 0)",,,,,
,"South
Salmara",0,0,0,0,0,0,"0 (Mankachar | 0), (South Salmara | 0)",,,,,
,Sivasagar,0,0,0,0,0,0,"0 (Demow | 0), (Sonari RC part | 0), (Nazira | 0), (Sivsagar |
0)",,,,,
,Golaghat,0,0,0,0,0,0,"0 (Bokakhat | 0), (Khumtai | 0), (Dergaon | 0)",,,,,
,Nagaon,0,0,0,0,0,0,"0 (Kaliabor | 0), (Dhing | 0), (Samaguri | 0), (Nagaon | 0),
(Kampur | 0), (Raha | 0)",,,,,
,Dhemaji,0,0,0,0,0,0,"0 (Jonai | 0), (Sissiborgaon | 0), (Dhemaji | 0)",,,,,
,Lakhimpur,0,0,0,0,0,0,"0 (Subansiri | 0), (Bihpuria | 0), (Dhakuakhana | 0), (Kadam |
0), (North Lakhimpur | 0), (Narayanpur | 0)",,,,,
,Bongaigaon,0,0,0,0,0,0,"0 (Manikpur | 0), (Srijangram | 0)",,,,,
,Tinsukia,0,0,0,0,0,0,"0 (Margherita | 0), (Doomdooma | 0), (Tinsukia | 0), (Sadiya
| 0)",,,,,
,Jorhat,0,0,0,0,0,0,"0 (Jorhat East | 0), (Jorhat West | 0), (Teok | 0)",,,,,
,Barpeta,0,0,0,0,0,0,"0 (Chenga | 0), (Baghbar | 0), (Kalgachia | 0), (Barpeta | 0)",,,,,
,Hojai,0,0,0,0,0,0,0 (Doboka | 0),,,,,
,Sonitpur,0,0,0,0,0,0,"0 (Thelamara | 0), (Dhekiajuli | 0)",,,,,
,Karimganj,0,0,0,0,0,0,"0 (Karimganj | 0), (Nilambazar | 0), (Badarpur | 0)",,,,,
,Darrang,0,0,0,0,0,0,"0 (Pub-Mangaldai | 0), (Mangaldoi | 0), (Sipajhar | 0),
(Dalgaon | 0)",,,,,
,Udalguri,0,0,0,0,0,0,0 (Khairabari | 0),,,,,
,Kokrajhar,0,0,0,0,0,0,"0 (Gossaigaon | 0), (Bagribari | 0), (Dotma | 0)",,,,,
,Kamrup (M),0,0,0,0,0,0,"0 (Sonapur | 0), (Azara | 0), (Chandrapur | 0)",,,,,
,Charaideo,0,0,0,0,0,0,"0 (Sonari | 0), (Sapekhati | 0), (Mahmora | 0)",,,,,
,Majuli,0,0,0,0,0,0,"0 (Majuli | 0), (Ujani Majuli | 0)",,,,,
,Cachar,0,0,0,0,0,0,"0 (Silchar | 0), (Katigorah | 0), (Sonai | 0), (Udharbond | 0)",,,,,
,Chirang,0,0,0,0,0,0,0 (Bijni | 0),,,,,
,Biswanath,0,0,0,0,0,0,0 (Halem | 0),,,,,
,Total,0,0,0,0,0,0,,,,,,
"Animals
Affected",District,Total,Big,Small,Poultry,,,,,,,,
,Barpeta,186799,79019,56466,51314,,,,,,,,
,Biswanath,5365,3210,2155,0,,,,,,,,
,Bongaigaon,0,0,0,0,,,,,,,,
,Cachar,0,0,0,0,,,,,,,,
,Charaideo,4300,1700,1100,1500,,,,,,,,
,Chirang,0,0,0,0,,,,,,,,
,Darrang,163458,91574,56099,15785,,,,,,,,
,Dhemaji,24074,16861,7213,0,,,,,,,,
,Dhubri,105334,63926,41408,0,,,,,,,,
,Dibrugarh,18740,10661,8079,0,,,,,,,,
,Goalpara,75566,43299,20520,11747,,,,,,,,
,Golaghat,9570,6360,3210,0,,,,,,,,
,Hailakandi,8980,2496,2849,3635,,,,,,,,
,Hojai,0,0,0,0,,,,,,,,
,Jorhat,5767,4230,1537,0,,,,,,,,
,Kamrup,134256,87243,47013,0,,,,,,,,
,Kamrup (M),21220,13511,7709,0,,,,,,,,
,Karimganj,0,0,0,0,,,,,,,,
,Kokrajhar,0,0,0,0,,,,,,,,
,Lakhimpur,5428,3495,1933,0,,,,,,,,
,Majuli,11739,6931,4808,0,,,,,,,,
,Morigaon,47775,16332,12712,18731,,,,,,,,
,Nagaon,54287,30605,14615,9067,,,,,,,,
,Nalbari,53297,31400,21897,0,,,,,,,,
,Sivasagar,72581,45929,17972,8680,,,,,,,,
,Sonitpur,0,0,0,0,,,,,,,,
,"South
Salmara",119862,73226,46636,0,,,,,,,,
,Tinsukia,0,0,0,0,,,,,,,,
,Udalguri,0,0,0,0,,,,,,,,
,Total,1128398,632008,375931,120459,,,,,,,,
"Animals
Washed
Away",District,Total,Big,Small,Poultry,,,,,,,,
,Barpeta,0,0,0,0,,,,,,,,
,Biswanath,0,0,0,0,,,,,,,,
,Bongaigaon,0,0,0,0,,,,,,,,
,Cachar,0,0,0,0,,,,,,,,
,Charaideo,0,0,0,0,,,,,,,,
,Chirang,0,0,0,0,,,,,,,,
,Darrang,0,0,0,0,,,,,,,,
,Dhemaji,0,0,0,0,,,,,,,,
,Dhubri,0,0,0,0,,,,,,,,
,Dibrugarh,3,3,0,0,,,,,,,,
,Goalpara,0,0,0,0,,,,,,,,
,Golaghat,4,1,3,0,,,,,,,,
,Hailakandi,0,0,0,0,,,,,,,,
,Hojai,0,0,0,0,,,,,,,,
,Jorhat,0,0,0,0,,,,,,,,
,Kamrup,0,0,0,0,,,,,,,,
,Kamrup (M),0,0,0,0,,,,,,,,
,Karimganj,18,18,0,0,,,,,,,,
,Kokrajhar,0,0,0,0,,,,,,,,
,Lakhimpur,0,0,0,0,,,,,,,,
,Majuli,0,0,0,0,,,,,,,,
,Morigaon,0,0,0,0,,,,,,,,
,Nagaon,0,0,0,0,,,,,,,,
,Nalbari,0,0,0,0,,,,,,,,
,Sivasagar,0,0,0,0,,,,,,,,
,Sonitpur,0,0,0,0,,,,,,,,
,"South
Salmara",0,0,0,0,,,,,,,,
,Tinsukia,0,0,0,0,,,,,,,,
,Udalguri,0,0,0,0,,,,,,,,
,Total,25,22,3,0,,,,,,,,
"Houses
Damaged",District,Fully,Fully Pukka,Fully Total,,Partially,Partially Pukka,Partially Total,,,,,
,,Kuccha,,,,Kuccha,,,,,,,
,Kamrup,0,0,0,,0,0,0,,,,,
,Nalbari,0,0,0,,0,0,0,,,,,
,Dibrugarh,0,0,0,,0,0,0,,,,,
,Goalpara,0,0,0,,0,0,0,,,,,
,Dhubri,0,0,0,,9,0,9,,,,,
,Hailakandi,0,0,0,,0,0,0,,,,,
,Morigaon,0,0,0,,0,0,0,,,,,
,"South
Salmara",0,0,0,,0,0,0,,,,,
,Sivasagar,26,0,26,,130,0,130,,,,,
,Golaghat,0,0,0,,0,0,0,,,,,
,Nagaon,0,0,0,,0,0,0,,,,,
,Dhemaji,10,0,10,,0,0,0,,,,,
,Lakhimpur,0,0,0,,0,0,0,,,,,
,Bongaigaon,0,0,0,,0,0,0,,,,,
,Tinsukia,0,0,0,,0,0,0,,,,,
,Jorhat,0,0,0,,0,0,0,,,,,
,Barpeta,0,0,0,,0,0,0,,,,,
,Hojai,0,0,0,,0,0,0,,,,,
,Sonitpur,0,0,0,,0,0,0,,,,,
,Karimganj,0,0,0,,0,0,0,,,,,
,Darrang,0,0,0,,0,0,0,,,,,
,Udalguri,0,0,0,,0,0,0,,,,,
,Kokrajhar,0,0,0,,0,0,0,,,,,
,Kamrup (M),0,0,0,,0,0,0,,,,,
,Charaideo,0,0,0,,0,0,0,,,,,
,Majuli,0,0,0,,0,0,0,,,,,
,Cachar,0,0,0,,0,0,0,,,,,
,Chirang,0,0,0,,0,0,0,,,,,
,Biswanath,0,0,0,,0,0,0,,,,,
,Total,36,0,36,,139,0,139,,,,,
"Houses
Damaged
Others",District,Others Huts,,,Others Cattle Shed,,,Others Total,,,,,
,Kamrup,0,,,0,,,0,,,,,
,Nalbari,0,,,0,,,0,,,,,
,Dibrugarh,0,,,0,,,0,,,,,
,Goalpara,0,,,0,,,0,,,,,
,Dhubri,0,,,2,,,2,,,,,
,Hailakandi,0,,,0,,,0,,,,,
,Morigaon,0,,,0,,,0,,,,,
,"South
Salmara",0,,,0,,,0,,,,,
,Sivasagar,0,,,0,,,0,,,,,
,Golaghat,0,,,0,,,0,,,,,
,Nagaon,0,,,0,,,0,,,,,
,Dhemaji,0,,,3,,,3,,,,,
,Lakhimpur,0,,,0,,,0,,,,,
,Bongaigaon,0,,,0,,,0,,,,,
,Tinsukia,0,,,0,,,0,,,,,
,Jorhat,0,,,0,,,0,,,,,
,Barpeta,0,,,0,,,0,,,,,
,Hojai,0,,,0,,,0,,,,,
,Sonitpur,0,,,0,,,0,,,,,
,Karimganj,0,,,0,,,0,,,,,
,Darrang,0,,,0,,,0,,,,,
,Udalguri,0,,,0,,,0,,,,,
,Kokrajhar,0,,,0,,,0,,,,,
,Kamrup (M),0,,,0,,,0,,,,,
,Charaideo,0,,,0,,,0,,,,,
,Majuli,0,,,0,,,0,,,,,
,Cachar,0,,,0,,,0,,,,,
,Chirang,0,,,0,,,0,,,,,
,Biswanath,0,,,0,,,0,,,,,
,Total,0,,,5,,,5,,,,,
"Rescue
Operation",District,Agency,,,Other Agencies,,Medical Team,Boats,Person,Animal,Helico,Person Evacuated By,
,,,,,Involved,,Deployed,Deploy,Evacuated,Evacuat,pters,Helicopters,
,,,,,,,,ed,By Boats,ed By,Deplo,,
,,,,,,,,,,Boats,yed,,
,Barpeta,Circle Office/Local Administration,,,,,0,11,0,0,0,0,
,Biswanath,,,,0,,2,0,0,0,0,0,
,Bongaigaon,,,,,,0,0,0,0,0,0,
,Cachar,Fire & Emergency Services (F&ES),,,,,17,0,0,0,0,0,
,Charaideo,,,,,,0,0,0,0,0,0,
,Chirang,,,,,,0,0,0,0,0,0,
,Darrang,"Circle Office/Local Administration,
Local People, Circle Office/Local
Administration",,,,,0,10,0,0,0,0,
,Dhemaji,,,,,,1,0,0,0,0,0,
,Dhubri,Circle Office/Local Administration,,,,,13,15,0,72,0,0,
,Dibrugarh,,,,Nil,,43,0,0,0,0,0,
,Goalpara,Local People,,,,,0,8,0,0,0,0,
,Golaghat,,,,,,0,0,0,0,0,0,
,Hailakandi,,,,,,0,0,0,0,0,0,
,Hojai,,,,,,0,0,0,0,0,0,
,Jorhat,NDRF,,,,,8,0,0,0,0,0,
,Kamrup,,,,,,0,0,0,0,0,0,
,Kamrup (M),,,,,,0,0,0,0,0,0,
,Karimganj,,,,,,0,0,0,0,0,0,
,Kokrajhar,,,,,,0,0,0,0,0,0,
,Lakhimpur,,,,,,0,0,0,0,0,0,
,Majuli,,,,Nil,,1,0,0,0,0,0,
,Morigaon,Local People,,,,,7,1,0,0,0,0,
,Nagaon,Local People,,,0,,10,0,0,0,0,0,
,Nalbari,,,,,,0,0,0,0,0,0,
,Sivasagar,,,,,,0,0,0,0,0,0,
,Sonitpur,,,,,,0,0,0,0,0,0,
,"South
Salmara",Circle Office/Local Administration,,,,,13,8,0,75,0,0,
,Tinsukia,Circle Office/Local Administration,,,,,13,0,0,0,0,0,
,Udalguri,,,,,,0,0,0,0,0,0,
,Total,,,,,,128,53,0,147,0,0,
"Relief
Distributed",District,Rice (in Q),Dal (in Q),Salt (in,M. Oil (in,Cattle,Cattle Feed -,Cattle Feed - Rice Bran (in Q),,,,,
,,,,Q),L),Feed -,Wheat Bran,,,,,,
,,,,,,Green,(in Q),,,,,,
,,,,,,Fooder (in,,,,,,,
,,,,,,Q),,,,,,,
,Barpeta,0,0,0,0,0,1900,0,,,,,
,Biswanath,101.53,18.75,0,0,0,0,0,,,,,
,Bongaigaon,0,0,0,0,0,0,0,,,,,
,Cachar,153.3,28.66,8.97,897.2,0,0,0,,,,,
,Charaideo,92.3,17.05,5.14,514,0,11340,0,,,,,
,Chirang,0,0,0,0,0,0,0,,,,,
,Darrang,93.87,17.13,5.13,513.9,0,0,181,,,,,
,Dhemaji,1.69,0.32,0.95,9.54,0,0,0,,,,,
,Dhubri,0,0,0,0,0,0,0,,,,,
,Dibrugarh,115.83,15.31,6.1,317.6,0,234.68,0,,,,,
,Goalpara,36.19,6.76,2.03,202.86,0,2131.6,406.4,,,,,
,Golaghat,563.39,105.17,31.55,3155.4,0,0,20,,,,,
,Hailakandi,46.68,8.92,2.67,267.2,0,67.2,0,,,,,
,Hojai,0,0,0,0,0,0,0,,,,,
,Jorhat,0,0,0,0,0,0,0,,,,,
,Kamrup,5.52,0.95,0.61,27.88,0,0,0,,,,,
,Kamrup (M),0,0,0,0,0,0,0,,,,,
,Karimganj,1.71,0.32,0.1,377.41,0,0,0,,,,,
,Kokrajhar,0,0,0,0,0,0,0,,,,,
,Lakhimpur,1158.85,215.75,64.72,6471.65,0,60.58,150,,,,,
,Majuli,206.18,38.09,11.43,1142.55,0,450,0,,,,,
,Morigaon,0,0,0,0,0,0,0,,,,,
,Nagaon,144.21,25.86,7.76,118.2,0,201.4,0,,,,,
,Nalbari,0,0,0,0,0,0,0,,,,,
,Sivasagar,104.11,18.18,4.81,0,170,0,0,,,,,
,Sonitpur,0,0,0,0,0,0,0,,,,,
,"South
Salmara",0,0,0,0,0,0,0,,,,,
,Tinsukia,0,0,0,0,0,240,0,,,,,
,Udalguri,0,0,0,0,0,0,0,,,,,
,Total,2825.36,517.22,151.97,14015.39,170,16625.46,757.4,,,,,
,District,Baby Food Liquid,,Baby Food Solid,,Others,,,,,,,
,Barpeta,"0.00-L, 0.00-Kg",,0.00-Kg,,Tarpaulin-2000.00-Pcs,,,,,,,
,Biswanath,0.00-Kg,,0.00-L,,Tarpaulin-194.00-Pcs,,,,,,,
,Bongaigaon,,,,,,,,,,,,
,Cachar,"0.00-Kg, 0.00-L",,0.00-Kg,,Soyabean-76.00-Pck.,,,,,,,
,Charaideo,0.00-Kg,,250.00-Pkt,,,,,,,,,
,Chirang,,,,,,,,,,,,
,Darrang,0.00-L,,0.00-Kg,,Tarpaulin-2006.00-Pcs,,,,,,,
,Dhemaji,0.00-Kg,,0.00-Pieces,,"Tarpaulin-8.00-Pcs, Biscuits-43.00-Pck., Mosquito Coil-21.00-Pck., Candle-43.00-Pcs,
Soap-86.00-Pck.",,,,,,,
,Dhubri,0.00-Pieces,,0.00-Pieces,,Tarpaulin-750.00-Pcs,,,,,,,
,Dibrugarh,0.00-L,,0.00-Kg,,,,,,,,,
,Goalpara,"0.00-Kg, 0.00-L",,"0.00-L, 73.20-Kg","Bleaching Powder-45.00-Kg, Mineral Water-900.00-Ltr., Halogen Tablet-3500.00-Nos,
Biscuits-0.00-Pck.",,,,,,,,
,Golaghat,70.00-Pkt,,0.00-Pkt,"Mosquito Coil-996.00-Pck., Match Box-900.00-Pcs, Candle-500.00-Pcs, Phenyl-1465.00-
Ltr.",,,,,,,,
,Hailakandi,0.00-Pkt,,0.00-Pkt,,,,,,,,,
,Hojai,,,,,,,,,,,,
,Jorhat,,,,,,,,,,,,
,Kamrup,0.00-Q,,0.00-Q,,,,,,,,,
,Kamrup (M),,,,,,,,,,,,
,Karimganj,40.00-Pkt,,0.00-Q,"Biscuits-30.00-Pck., Candle-20.00-Pcs, Mosquito Coil-16.00-Pck., Sanitary Napkins-
40.00-Pck.",,,,,,,,
,Kokrajhar,,,,,,,,,,,,
,Lakhimpur,"0.00-L, 0.00-ml, 0.00-Kg",,"0.00-Kg, 0.00-Pkt",,,,,,,,,
,Majuli,"0.00-Kg, 0.00-L",,0.00-Kg,"HTW-49.00-Nos, Tarpaulin-50.00-Pcs",,,,,,,,
,Morigaon,,,,,,,,,,,,
,Nagaon,"331.80-L, 0.00-ml",,"0.00-Kg, 0.00-ml,
0.00-Pkt","Juggery/Gur-87.60-Kg, Cheera-431.00-Kg, Candle-639.00-Pcs, Mosquito Coil-639.00-
Pck., Mosquito Net-60.00-Pcs, Tarpaulin-80.00-Pcs, Sanitary Napkins-13.00-Pck.",,,,,,,,
,Nalbari,,,,,,,,,,,,
,Sivasagar,583.50-L,,742.00-Kg,"Tarpaulin-175.00-Pcs, Mosquito Coil-309.00-Pck., Candle-246.00-Pcs, Sanitary Napkins-
18.00-Pck., HTW-7.00-Nos, Halogen Tablet-29500.00-Nos",,,,,,,,
,Sonitpur,,,,,,,,,,,,
,"South
Salmara","0.00-L, 0.00-Pkt",,"0.00-Kg, 0.00-ml","Bleaching Powder-56000.00-Kg, Phenyl-24000.00-Ltr.",,,,,,,,
,Tinsukia,0.00-L,,0.00-Kg,,,,,,,,,
,Udalguri,,,,,,,,,,,,
"Infrastruct
ure
Damaged -
Road",District,Number,Revenue,Road Name,Departme,Village,Location,Longitu,Latitu,Remarks,,,
,,,Circle,,nt,,,de,de,,,,
,Barpeta,0,(Chenga | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Baghbar | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Kalgachia | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Barpeta | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Biswanath,0,(Halem | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Bongaigaon,0,(Manikpur | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Srijangram |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Cachar,8,(Silchar | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Katigorah | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Sonai | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Udharbond |
8)","Kanakpur-I to
Pachim Diksa ( T04-
Chatradayal to
Harinagar Via
Nutan Chandra
Paschim Diska","PWD
(Roads)",Chalitakandi,"Pachim Diksa Nutan
Chandra Paschim
Disk",93.07,24.86,"Kanakpur-I to Pachim
Diksa ( T04-Chatradayal
to Harinagar Via Nutan
Chandra Paschim Diska
Damaged stretch 10.00
m As per report
received from PWRD
Silchar Udharbond (T)
Road Division as on
dated 07.07.2024",,,
,,,,"Kumarcherra Bazar
NEC Road to Bhula
Punji Via Kalinagar.","PWD
(Roads)","Notun Shuka
Punjee","Kumarcherra, Bhula
Punjee",24.95,24.95,"Road eroded at 5(five)
stretched at
Ch.240.00m,
Ch.380.00m,
Ch.400.00m,
Ch.4390.00m,
Ch.4650.00, Damaged
stretch 300.00m As per
report received from
PWRD Silchar
Udharbond (T) Road
Division as on dated
07.07.2024",,,
,,,,"Madhura Mouldam
Punjee Road","PWD
(Roads)",Khasipur Grant,"Madhura Mouldam
Punjee",92.87,24.96,"Madhura Mouldam
Punjee Road Damaged
stretch 1500 m As per
report received from
PWRD Silchar
Udharbond (T) Road",,,
,,,,,,,,,,"Division as on dated
07.07.2024",,,
,,,,"Road from
Baladhan TE Diglee
Khasia Punjee via
US Diksa Bhuban
Nagar and Us
Durganagar","PWD
(Roads)","Durganagar
Part – I",Durganagar,93.12,24.91,"Road from Baladhan TE
Diglee Khasia Punjee via
US Diksa Bhuban Nagar
and Us Durganagar
eroded the road and
communication
distrusted. Damaged
stretch 150 m As per
report received from
PWRD Silchar
Udharbond (T) Road
Division as on dated
07.07.2024",,,
,,,,"Silchar
Kumbhirgram
Airport Road.","Education
Deptt.",Kumbhirgram,Khubhirgram,92.98,24.91,"Silchar Kumbhirgram
Airport Road Damaged
stretch 100.00M. As per
report received from
PWRD Silchar
Udharbond (T) Road
Division as on dated
07.07.2024",,,
,,,,"Kashipur Badripar
Road","Education
Deptt.",Khasipur Grant,Khasipur,92.92,24.82,"Kashipur Badripar Road
Damaged stretch
100.00M. As per report
received from PWRD
Silchar Udharbond (T)
Road Division as on
dated 07.07.2024",,,
,,,,"S.K. Road to
Doyapur-I","Education
Deptt.","Dayapur Part –
I",Doyapur-I,92.92,24.9,"S.K. Road to Doyapur-I
Damaged stretch
10.00M. As per report
received from PWRD
Silchar Udharbond (T)
Road Division as on
dated 07.07.2024",,,
,,,,"Harinagar PWD
Road to Railong via
Thaipunagar.","Education
Deptt.",Thaligram,Thaipunagar,93.08,24.92,"Harinagar PWD Road to
Railong via Thaipunagar
Damaged stretch 200m -
2800m. As per report
received from PWRD
Silchar Udharbond (T)
Road Division as on
dated 07.07.2024",,,
,Charaideo,0,(Sonari | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Sapekhati | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Mahmora | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Chirang,0,(Bijni | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Darrang,3,"(Pub-
Mangaldai | 0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,"(Mangaldoi |
0)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,,,(Sipajhar | 3),PWD road,"PWD
(Roads)",Kalita Para,"Garukhuti
Kaliatapara road
affected at 9 km",,,"Reported by PWD(R)
deptt on 9th July, 2024",,,
,,,,PWD road,"PWD
(Roads)",Bhuktabari,"Sipajhar Block
approch road
affected at 1st KM",,,"Reported by PWD(R)
deptt on 9th July, 2024",,,
,,,,PWD road,"PWD
(Roads)",Singimari,"Singimari Dampur
road affected at 4th
km",,,"Reported by PWD(R)
deptt on 9th July, 2024",,,
,,,(Dalgaon | 0),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,,
,Dhemaji,4,(Jonai | 1),"PWRD, territorial
road embankment
Ngabang Gamchuk
to Uluwani via
Damghat","PWD
(Roads)","Bagariguri
Kachari Part-I","Bagariguri Kachari
Pt-1",,,"PWRD, territorial road
embankment Ngabang
Gamchuk to Uluwani via
Damghat under PMGSY
Package No. AS-09-29 at
Ch. 14850.00 M to Ch.
14950.00M, 100 meter",,,
,,,,,,,,,,"of road damaged and
breach by Lali River on
08/07/2024",,,
,,,"(Sissiborgaon |
2)","Amgruri to Bhereki
kachamari Road.","PWD
(Roads)",BauliMiri,Ch 210.00 M,94.63,27.42,"Road Erosion. Extends of
damage is 1500.00 M.
Dated 07-07-2024.
Population effected is
5000.",,,
,,,,"L093-Lahram Kuti
to Chekaimaj Gaon
NC","PWD
(Roads)","LahramKhutiG
aon","1. Ch 3500.00 M to
Ch 3800.00 M
2. Ch 4200.00 M to
Ch 4400.00 M
3. Ch 5000.00 M to
Ch 5200.00 M",94.73,27.47,"Road submerged and
Damage in Side
Shoulder and
Minor damage in Road
Carriageway. Extends of
damage is 700.00 M.
Population effected is
7500 . Dated on from
01-07-2024 to 09-07-
2024 .",,,
,,,(Dhemaji | 1),NH-15,"PWD (NH
Roads)","Borphukan
Block",Ch 419.800,94.61,27.54,"Erosion of side berm
due to heavy rain fall at
Km 420, Ch 419.800
Borphukan area
(Moridhal) , ON 10-07-
2024",,,
,Dhubri,16,(Dhubri | 4),"DB road to
chotobashjani","PWD
(Roads)",Chtobasjani,chotobashjani,,,"Side berm and hard
crust partially damaged
on DB road to
chotobasjaniat st 2nd
3rd and 4th (dated-6-7-
24)",,,
